timestamp,x1_hour,x2_passenger_count,x3_vehicle_count,x4_weather_condition,x5_day_type,occupancy_rate,discount
2025-04-09 05:53:25,5,11,2,0,0,0.11,0.317
2025-04-09 05:58:25,5,62,2,0,0,0.62,0.164
2025-04-09 06:03:25,6,31,1,2,1,0.62,0.164
2025-04-09 06:08:25,6,46,4,0,1,0.23,0.281
2025-04-09 06:13:25,6,71,5,1,1,0.28,0.265
2025-04-09 06:18:25,6,57,2,1,1,0.57,0.179
2025-04-09 06:23:25,6,86,2,1,0,0.86,0.092
2025-04-09 06:28:25,6,24,4,0,0,0.12,0.314
2025-04-09 06:33:25,6,85,3,0,0,0.57,0.18
2025-04-09 06:38:25,6,113,1,2,0,2.26,-0.328
2025-04-09 06:43:25,6,50,3,1,1,0.33,0.25
2025-04-09 06:48:25,6,112,5,1,0,0.45,0.216
2025-04-09 06:53:25,6,69,2,2,1,0.69,0.143
2025-04-09 06:58:25,6,32,4,2,0,0.16,0.302
2025-04-09 07:03:25,7,119,1,1,0,2.38,-0.364
2025-04-09 07:08:25,7,69,2,2,1,0.69,0.143
2025-04-09 07:13:25,7,47,5,2,0,0.19,0.294
2025-04-09 07:18:25,7,14,3,1,1,0.09,0.322
2025-04-09 07:23:25,7,107,1,1,1,2.14,-0.292
2025-04-09 07:28:25,7,91,3,2,0,0.61,0.168
2025-04-09 07:33:25,7,80,1,1,0,1.6,-0.13
2025-04-09 07:38:25,7,105,2,0,0,1.05,0.035
2025-04-09 07:43:25,7,75,4,1,0,0.38,0.237
2025-04-09 07:48:25,7,40,4,0,0,0.2,0.29
2025-04-09 07:53:25,7,64,3,1,1,0.43,0.222
2025-04-09 07:58:25,7,40,1,2,0,0.8,0.11
2025-04-09 08:03:25,8,84,2,2,0,0.84,0.098
2025-04-09 08:08:25,8,73,3,1,1,0.49,0.204
2025-04-09 08:13:25,8,111,5,0,0,0.44,0.217
2025-04-09 08:18:25,8,104,4,0,1,0.52,0.194
2025-04-09 08:23:25,8,54,1,1,1,1.08,0.026
2025-04-09 08:28:25,8,70,5,2,0,0.28,0.266
2025-04-09 08:33:25,8,43,5,1,1,0.17,0.298
2025-04-09 08:38:25,8,89,1,2,0,1.78,-0.184
2025-04-09 08:43:25,8,77,1,0,1,1.54,-0.112
2025-04-09 08:48:25,8,52,3,0,0,0.35,0.246
2025-04-09 08:53:25,8,62,2,2,0,0.62,0.164
2025-04-09 08:58:25,8,88,2,2,0,0.88,0.086
2025-04-09 09:03:25,9,87,3,0,1,0.58,0.176
2025-04-09 09:08:25,9,20,4,0,0,0.1,0.32
2025-04-09 09:13:25,9,18,4,2,0,0.09,0.323
2025-04-09 09:18:25,9,85,2,1,1,0.85,0.095
2025-04-09 09:23:25,9,78,3,0,0,0.52,0.194
2025-04-09 09:28:25,9,49,2,0,0,0.49,0.203
2025-04-09 09:33:25,9,37,4,1,0,0.18,0.294
2025-04-09 09:38:25,9,66,1,0,0,1.32,-0.046
2025-04-09 09:43:25,9,118,1,2,1,2.36,-0.358
2025-04-09 09:48:25,9,46,5,2,0,0.18,0.295
2025-04-09 09:53:25,9,8,2,1,0,0.08,0.326
2025-04-09 09:58:25,9,53,4,2,1,0.27,0.271
2025-04-09 10:03:25,10,79,3,2,1,0.53,0.292
2025-04-09 10:08:25,10,66,2,1,0,0.66,0.252
2025-04-09 10:13:25,10,110,2,1,0,1.1,0.12
2025-04-09 10:18:25,10,24,2,0,0,0.24,0.378
2025-04-09 10:23:25,10,106,5,2,1,0.42,0.323
2025-04-09 10:28:25,10,101,4,0,1,0.51,0.298
2025-04-09 10:33:25,10,48,2,0,1,0.48,0.306
2025-04-09 10:38:25,10,73,5,0,1,0.29,0.362
2025-04-09 10:43:25,10,36,1,1,0,0.72,0.234
2025-04-09 10:48:25,10,34,2,0,0,0.34,0.348
2025-04-09 10:53:25,10,94,1,0,1,1.88,-0.114
2025-04-09 10:58:25,10,13,2,1,1,0.13,0.411
2025-04-09 11:03:25,11,7,4,0,0,0.04,0.44
2025-04-09 11:08:25,11,17,4,2,0,0.09,0.424
2025-04-09 11:13:25,11,91,1,1,0,1.82,-0.096
2025-04-09 11:18:25,11,45,4,2,1,0.23,0.382
2025-04-09 11:23:25,11,51,2,1,0,0.51,0.297
2025-04-09 11:28:25,11,114,5,1,1,0.46,0.313
2025-04-09 11:33:25,11,48,2,2,0,0.48,0.306
2025-04-09 11:38:25,11,93,2,0,1,0.93,0.171
2025-04-09 11:43:25,11,75,3,0,0,0.5,0.3
2025-04-09 11:48:25,11,30,1,1,1,0.6,0.27
2025-04-09 11:53:25,11,57,3,1,0,0.38,0.336
2025-04-09 11:58:25,11,46,4,0,1,0.23,0.381
2025-04-09 12:03:25,12,70,3,2,1,0.47,0.31
2025-04-09 12:08:25,12,94,2,0,1,0.94,0.168
2025-04-09 12:13:25,12,108,4,1,1,0.54,0.288
2025-04-09 12:18:25,12,26,5,2,1,0.1,0.419
2025-04-09 12:23:25,12,118,3,2,0,0.79,0.214
2025-04-09 12:28:25,12,34,2,0,0,0.34,0.348
2025-04-09 12:33:25,12,77,3,0,0,0.51,0.296
2025-04-09 12:38:25,12,9,3,2,1,0.06,0.432
2025-04-09 12:43:25,12,76,3,2,0,0.51,0.298
2025-04-09 12:48:25,12,44,2,2,1,0.44,0.318
2025-04-09 12:53:25,12,87,2,1,0,0.87,0.189
2025-04-09 12:58:25,12,43,4,0,0,0.21,0.385
2025-04-09 13:03:25,13,87,5,2,0,0.35,0.346
2025-04-09 13:08:25,13,115,2,0,1,1.15,0.105
2025-04-09 13:13:25,13,96,5,0,0,0.38,0.335
2025-04-09 13:18:25,13,30,5,1,0,0.12,0.414
2025-04-09 13:23:25,13,17,4,0,0,0.09,0.424
2025-04-09 13:28:25,13,27,1,2,1,0.54,0.288
2025-04-09 13:33:25,13,118,5,1,1,0.47,0.308
2025-04-09 13:38:25,13,20,5,2,0,0.08,0.426
2025-04-09 13:43:25,13,30,1,0,1,0.6,0.27
2025-04-09 13:48:25,13,6,1,1,1,0.12,0.414
2025-04-09 13:53:25,13,54,2,1,0,0.54,0.288
2025-04-09 13:58:25,13,45,4,1,0,0.23,0.382
2025-04-09 14:03:25,14,66,5,1,1,0.26,0.371
2025-04-09 14:08:25,14,82,2,2,1,0.82,0.204
2025-04-09 14:13:25,14,103,3,2,1,0.69,0.244
2025-04-09 14:18:25,14,75,2,0,0,0.75,0.225
2025-04-09 14:23:25,14,89,1,1,0,1.78,-0.084
2025-04-09 14:28:25,14,59,3,0,0,0.39,0.332
2025-04-09 14:33:25,14,56,2,0,0,0.56,0.282
2025-04-09 14:38:25,14,102,3,1,1,0.68,0.246
2025-04-09 14:43:25,14,39,3,2,1,0.26,0.372
2025-04-09 14:48:25,14,63,1,2,0,1.26,0.072
2025-04-09 14:53:25,14,86,1,0,0,1.72,-0.066
2025-04-09 14:58:25,14,15,1,1,1,0.3,0.36
2025-04-09 15:03:25,15,73,1,2,1,1.46,0.012
2025-04-09 15:08:25,15,67,5,1,1,0.27,0.37
2025-04-09 15:13:25,15,81,1,1,0,1.62,-0.036
2025-04-09 15:18:25,15,49,3,1,1,0.33,0.352
2025-04-09 15:23:25,15,15,2,1,0,0.15,0.405
2025-04-09 15:28:25,15,39,4,2,1,0.2,0.391
2025-04-09 15:33:25,15,109,3,1,0,0.73,0.232
2025-04-09 15:38:25,15,68,3,1,1,0.45,0.314
2025-04-09 15:43:25,15,91,2,1,0,0.91,0.177
2025-04-09 15:48:25,15,119,2,0,0,1.19,0.093
2025-04-09 15:53:25,15,82,1,0,0,1.64,-0.042
2025-04-09 15:58:25,15,71,2,1,0,0.71,0.237
2025-04-09 16:03:25,16,42,5,0,0,0.17,0.3
2025-04-09 16:08:25,16,25,3,1,0,0.17,0.3
2025-04-09 16:13:25,16,74,4,0,0,0.37,0.239
2025-04-09 16:18:25,16,44,2,2,1,0.44,0.218
2025-04-09 16:23:25,16,107,4,1,1,0.54,0.19
2025-04-09 16:28:25,16,50,5,0,0,0.2,0.29
2025-04-09 16:33:25,16,15,5,2,0,0.06,0.332
2025-04-09 16:38:25,16,117,2,2,0,1.17,-0.001
2025-04-09 16:43:25,16,43,5,2,1,0.17,0.298
2025-04-09 16:48:25,16,64,3,2,0,0.43,0.222
2025-04-09 16:53:25,16,6,1,2,0,0.12,0.314
2025-04-09 16:58:25,16,6,5,0,1,0.02,0.343
2025-04-09 17:03:25,17,9,4,0,0,0.04,0.336
2025-04-09 17:08:25,17,97,4,2,0,0.48,0.205
2025-04-09 17:13:25,17,42,4,1,0,0.21,0.287
2025-04-09 17:18:25,17,6,1,1,1,0.12,0.314
2025-04-09 17:23:25,17,45,1,2,0,0.9,0.08
2025-04-09 17:28:25,17,5,3,0,0,0.03,0.34
2025-04-09 17:33:25,17,23,4,0,0,0.12,0.316
2025-04-09 17:38:25,17,119,3,1,0,0.79,0.112
2025-04-09 17:43:25,17,102,5,0,0,0.41,0.228
2025-04-09 17:48:25,17,58,3,0,1,0.39,0.234
2025-04-09 17:53:25,17,35,5,1,0,0.14,0.308
2025-04-09 17:58:25,17,76,2,1,1,0.76,0.122
2025-04-09 18:03:25,18,80,5,0,1,0.32,0.254
2025-04-09 18:08:25,18,43,1,1,1,0.86,0.092
2025-04-09 18:13:25,18,100,4,0,1,0.5,0.2
2025-04-09 18:18:25,18,118,2,0,1,1.18,-0.004
2025-04-09 18:23:25,18,100,2,2,1,1.0,0.05
2025-04-09 18:28:25,18,117,5,1,1,0.47,0.21
2025-04-09 18:33:25,18,45,2,1,0,0.45,0.215
2025-04-09 18:38:25,18,22,4,1,0,0.11,0.317
2025-04-09 18:43:25,18,64,3,1,1,0.43,0.222
2025-04-09 18:48:25,18,33,5,1,0,0.13,0.31
2025-04-09 18:53:25,18,53,1,0,0,1.06,0.032
2025-04-09 18:58:25,18,21,1,2,0,0.42,0.224
2025-04-09 19:03:25,19,62,5,1,0,0.25,0.276
2025-04-09 19:08:25,19,57,5,1,0,0.23,0.282
2025-04-09 19:13:25,19,66,1,2,1,1.32,-0.046
2025-04-09 19:18:25,19,22,1,0,1,0.44,0.218
2025-04-09 19:23:25,19,65,1,2,0,1.3,-0.04
2025-04-09 19:28:25,19,74,3,0,1,0.49,0.202
2025-04-09 19:33:25,19,88,1,1,1,1.76,-0.178
2025-04-09 19:38:25,19,92,5,2,0,0.37,0.24
2025-04-09 19:43:25,19,20,2,0,0,0.2,0.29
2025-04-09 19:48:25,19,98,1,2,1,1.96,-0.238
2025-04-09 19:53:25,19,103,2,1,1,1.03,0.041
2025-04-09 19:58:25,19,39,1,0,1,0.78,0.116
2025-04-09 20:03:25,20,47,4,0,1,0.23,0.279
2025-04-09 20:08:25,20,45,3,0,1,0.3,0.26
2025-04-09 20:13:25,20,13,4,0,0,0.07,0.331
2025-04-09 20:18:25,20,42,3,1,0,0.28,0.266
2025-04-09 20:23:25,20,101,1,0,1,2.02,-0.256
2025-04-09 20:28:25,20,49,2,2,0,0.49,0.203
2025-04-09 20:33:25,20,113,2,0,1,1.13,0.011
2025-04-09 20:38:25,20,58,2,2,1,0.58,0.176
2025-04-09 20:43:25,20,63,5,1,1,0.25,0.274
2025-04-09 20:48:25,20,21,4,1,1,0.1,0.319
2025-04-09 20:53:25,20,28,5,2,1,0.11,0.316
2025-04-09 20:58:25,20,95,1,2,1,1.9,-0.22
2025-04-09 21:03:25,21,86,2,0,1,0.86,0.092
2025-04-09 21:08:25,21,13,4,2,1,0.07,0.331
2025-04-09 21:13:25,21,76,4,1,1,0.38,0.236
2025-04-09 21:18:25,21,90,3,1,0,0.6,0.17
2025-04-09 21:23:25,21,96,3,2,0,0.64,0.158
2025-04-09 21:28:25,21,15,1,2,1,0.3,0.26
2025-04-09 21:33:25,21,98,3,2,0,0.65,0.154
2025-04-09 21:38:25,21,47,5,0,0,0.19,0.294
2025-04-09 21:43:25,21,33,2,2,1,0.33,0.251
2025-04-09 21:48:25,21,112,2,2,1,1.12,0.014
2025-04-09 21:53:25,21,8,2,1,0,0.08,0.326
2025-04-09 21:58:25,21,63,2,2,0,0.63,0.161
2025-04-09 22:03:25,22,32,2,2,1,0.32,0.254
2025-04-09 22:08:25,22,33,3,0,1,0.22,0.284
2025-04-09 22:13:25,22,59,2,1,1,0.59,0.173
2025-04-09 22:18:25,22,78,3,0,0,0.52,0.194
2025-04-09 22:23:25,22,15,4,2,0,0.07,0.328
2025-04-09 22:28:25,22,43,4,2,0,0.21,0.285
2025-04-09 22:33:25,22,29,5,1,0,0.12,0.315
2025-04-09 22:38:25,22,19,3,1,0,0.13,0.312
2025-04-09 22:43:25,22,64,4,1,0,0.32,0.254
2025-04-09 22:48:25,22,17,5,1,1,0.07,0.33
2025-04-09 22:53:25,22,13,1,2,0,0.26,0.272
2025-04-09 22:58:25,22,105,5,1,1,0.42,0.224
2025-04-09 23:03:25,23,101,3,0,1,0.67,0.148
2025-04-09 23:08:25,23,85,3,2,1,0.57,0.18
2025-04-09 23:13:25,23,10,3,0,1,0.07,0.33
2025-04-09 23:18:25,23,6,5,0,1,0.02,0.343
2025-04-09 23:23:25,23,11,4,1,1,0.06,0.333
2025-04-09 23:28:25,23,34,1,1,1,0.68,0.146
2025-04-09 23:33:25,23,119,3,1,1,0.79,0.112
2025-04-09 23:38:25,23,105,2,2,0,1.05,0.035
2025-04-09 23:43:25,23,79,1,1,1,1.58,-0.124
2025-04-09 23:48:25,23,80,1,2,1,1.6,-0.13
2025-04-09 23:53:25,23,108,4,2,0,0.54,0.188
2025-04-09 23:58:25,23,89,2,2,1,0.89,0.083
2025-04-10 00:03:25,0,110,3,0,1,0.73,0.13
2025-04-10 00:08:25,0,32,3,1,1,0.21,0.286
2025-04-10 00:13:25,0,86,4,1,1,0.43,0.221
2025-04-10 00:18:25,0,113,5,2,1,0.45,0.214
2025-04-10 00:23:25,0,9,1,0,1,0.18,0.296
2025-04-10 00:28:25,0,34,2,0,0,0.34,0.248
2025-04-10 00:33:25,0,102,4,2,1,0.51,0.197
2025-04-10 00:38:25,0,107,4,2,1,0.54,0.19
2025-04-10 00:43:25,0,57,2,1,1,0.57,0.179
2025-04-10 00:48:25,0,110,2,0,0,1.1,0.02
2025-04-10 00:53:25,0,106,4,0,0,0.53,0.191
2025-04-10 00:58:25,0,112,2,1,1,1.12,0.014
2025-04-10 01:03:25,1,87,4,2,1,0.43,0.219
2025-04-10 01:08:25,1,71,5,2,1,0.28,0.265
2025-04-10 01:13:25,1,38,2,2,1,0.38,0.236
2025-04-10 01:18:25,1,13,3,1,0,0.09,0.324
2025-04-10 01:23:25,1,52,5,1,0,0.21,0.288
2025-04-10 01:28:25,1,82,4,0,0,0.41,0.227
2025-04-10 01:33:25,1,43,3,1,0,0.29,0.264
2025-04-10 01:38:25,1,72,3,2,0,0.48,0.206
2025-04-10 01:43:25,1,32,5,2,0,0.13,0.312
2025-04-10 01:48:25,1,82,1,1,0,1.64,-0.142
2025-04-10 01:53:25,1,34,3,0,0,0.23,0.282
2025-04-10 01:58:25,1,86,3,1,1,0.57,0.178
2025-04-10 02:03:25,2,58,3,2,1,0.39,0.234
2025-04-10 02:08:25,2,112,5,2,1,0.45,0.216
2025-04-10 02:13:25,2,6,1,2,1,0.12,0.314
2025-04-10 02:18:25,2,97,1,1,1,1.94,-0.232
2025-04-10 02:23:25,2,112,5,1,1,0.45,0.216
2025-04-10 02:28:25,2,101,4,2,1,0.51,0.199
2025-04-10 02:33:25,2,113,3,2,0,0.75,0.124
2025-04-10 02:38:25,2,111,4,0,1,0.56,0.183
2025-04-10 02:43:25,2,44,5,0,1,0.18,0.297
2025-04-10 02:48:25,2,12,1,1,1,0.24,0.278
2025-04-10 02:53:25,2,13,3,1,0,0.09,0.324
2025-04-10 02:58:25,2,83,5,1,1,0.33,0.25
2025-04-10 03:03:25,3,118,1,2,1,2.36,-0.358
2025-04-10 03:08:25,3,66,2,1,1,0.66,0.152
2025-04-10 03:13:25,3,15,3,2,0,0.1,0.32
2025-04-10 03:18:25,3,50,5,2,1,0.2,0.29
2025-04-10 03:23:25,3,44,2,2,1,0.44,0.218
2025-04-10 03:28:25,3,21,1,2,1,0.42,0.224
2025-04-10 03:33:25,3,56,5,0,0,0.22,0.283
2025-04-10 03:38:25,3,64,1,0,0,1.28,-0.034
2025-04-10 03:43:25,3,25,2,0,0,0.25,0.275
2025-04-10 03:48:25,3,14,3,0,0,0.09,0.322
2025-04-10 03:53:25,3,69,4,0,0,0.34,0.246
2025-04-10 03:58:25,3,50,2,0,0,0.5,0.2
2025-04-10 04:03:25,4,109,3,2,1,0.73,0.132
2025-04-10 04:08:25,4,14,1,0,0,0.28,0.266
2025-04-10 04:13:25,4,93,3,1,1,0.62,0.164
2025-04-10 04:18:25,4,40,5,1,1,0.16,0.302
2025-04-10 04:23:25,4,107,1,1,1,2.14,-0.292
2025-04-10 04:28:25,4,34,4,2,0,0.17,0.299
2025-04-10 04:33:25,4,56,3,2,1,0.37,0.238
2025-04-10 04:38:25,4,56,5,2,1,0.22,0.283
2025-04-10 04:43:25,4,101,2,0,1,1.01,0.047
2025-04-10 04:48:25,4,107,4,2,1,0.54,0.19
2025-04-10 04:53:25,4,59,2,1,1,0.59,0.173
2025-04-10 04:58:25,4,94,1,0,1,1.88,-0.214
2025-04-10 05:03:25,5,113,5,2,0,0.45,0.214
2025-04-10 05:08:25,5,40,1,0,1,0.8,0.11
2025-04-10 05:13:25,5,17,5,1,1,0.07,0.33
2025-04-10 05:18:25,5,64,3,2,0,0.43,0.222
2025-04-10 05:23:25,5,108,1,1,1,2.16,-0.298
2025-04-10 05:28:25,5,105,1,2,1,2.1,-0.28
2025-04-10 05:33:25,5,100,3,0,0,0.67,0.15
2025-04-10 05:38:25,5,89,5,2,0,0.36,0.243
2025-04-10 05:43:25,5,116,2,2,1,1.16,0.002
2025-04-10 05:48:25,5,9,5,2,0,0.04,0.339
2025-04-10 05:53:25,5,119,3,2,0,0.79,0.112
2025-04-10 05:58:25,5,75,3,1,0,0.5,0.2
2025-04-10 06:03:25,6,43,5,2,1,0.17,0.298
2025-04-10 06:08:25,6,90,1,2,0,1.8,-0.19
2025-04-10 06:13:25,6,114,1,1,1,2.28,-0.334
2025-04-10 06:18:25,6,116,3,2,1,0.77,0.118
2025-04-10 06:23:25,6,110,5,0,1,0.44,0.218
2025-04-10 06:28:25,6,97,2,0,1,0.97,0.059
2025-04-10 06:33:25,6,23,5,0,0,0.09,0.322
2025-04-10 06:38:25,6,104,2,2,1,1.04,0.038
2025-04-10 06:43:25,6,64,4,2,0,0.32,0.254
2025-04-10 06:48:25,6,83,1,2,1,1.66,-0.148
2025-04-10 06:53:25,6,52,4,0,0,0.26,0.272
2025-04-10 06:58:25,6,22,2,2,1,0.22,0.284
2025-04-10 07:03:25,7,39,2,1,1,0.39,0.233
2025-04-10 07:08:25,7,58,1,1,0,1.16,0.002
2025-04-10 07:13:25,7,86,1,1,1,1.72,-0.166
2025-04-10 07:18:25,7,90,3,1,1,0.6,0.17
2025-04-10 07:23:25,7,80,5,1,0,0.32,0.254
2025-04-10 07:28:25,7,24,5,2,0,0.1,0.321
2025-04-10 07:33:25,7,62,3,0,1,0.41,0.226
2025-04-10 07:38:25,7,58,3,2,1,0.39,0.234
2025-04-10 07:43:25,7,43,5,1,1,0.17,0.298
2025-04-10 07:48:25,7,79,1,2,0,1.58,-0.124
2025-04-10 07:53:25,7,58,4,1,1,0.29,0.263
2025-04-10 07:58:25,7,75,2,0,1,0.75,0.125
2025-04-10 08:03:25,8,66,1,0,0,1.32,-0.046
2025-04-10 08:08:25,8,42,4,1,0,0.21,0.287
2025-04-10 08:13:25,8,48,4,1,0,0.24,0.278
2025-04-10 08:18:25,8,63,2,2,1,0.63,0.161
2025-04-10 08:23:25,8,22,5,2,0,0.09,0.324
2025-04-10 08:28:25,8,66,3,0,1,0.44,0.218
2025-04-10 08:33:25,8,67,2,2,1,0.67,0.149
2025-04-10 08:38:25,8,74,3,0,1,0.49,0.202
2025-04-10 08:43:25,8,51,2,0,0,0.51,0.197
2025-04-10 08:48:25,8,108,4,0,1,0.54,0.188
2025-04-10 08:53:25,8,23,3,1,0,0.15,0.304
2025-04-10 08:58:25,8,119,3,2,1,0.79,0.112
2025-04-10 09:03:25,9,20,2,2,0,0.2,0.29
2025-04-10 09:08:25,9,53,1,0,1,1.06,0.032
2025-04-10 09:13:25,9,75,1,0,1,1.5,-0.1
2025-04-10 09:18:25,9,25,5,2,0,0.1,0.32
2025-04-10 09:23:25,9,11,2,0,0,0.11,0.317
2025-04-10 09:28:25,9,98,1,2,1,1.96,-0.238
2025-04-10 09:33:25,9,28,3,0,1,0.19,0.294
2025-04-10 09:38:25,9,39,4,0,0,0.2,0.291
2025-04-10 09:43:25,9,27,3,1,0,0.18,0.296
2025-04-10 09:48:25,9,43,1,1,0,0.86,0.092
2025-04-10 09:53:25,9,79,5,1,0,0.32,0.255
2025-04-10 09:58:25,9,35,2,2,0,0.35,0.245
2025-04-10 10:03:25,10,61,3,1,0,0.41,0.328
2025-04-10 10:08:25,10,72,3,0,1,0.48,0.306
2025-04-10 10:13:25,10,20,5,0,0,0.08,0.426
2025-04-10 10:18:25,10,25,4,2,0,0.12,0.412
2025-04-10 10:23:25,10,106,5,0,1,0.42,0.323
2025-04-10 10:28:25,10,45,3,1,0,0.3,0.36
2025-04-10 10:33:25,10,30,1,2,0,0.6,0.27
2025-04-10 10:38:25,10,74,3,0,0,0.49,0.302
2025-04-10 10:43:25,10,107,2,2,1,1.07,0.129
2025-04-10 10:48:25,10,62,1,0,0,1.24,0.078
2025-04-10 10:53:25,10,65,4,1,0,0.33,0.353
2025-04-10 10:58:25,10,77,1,0,0,1.54,-0.012
2025-04-10 11:03:25,11,69,3,1,1,0.46,0.312
2025-04-10 11:08:25,11,14,4,2,0,0.07,0.429
2025-04-10 11:13:25,11,69,5,0,1,0.28,0.367
2025-04-10 11:18:25,11,69,4,2,1,0.34,0.347
2025-04-10 11:23:25,11,109,3,0,0,0.73,0.232
2025-04-10 11:28:25,11,114,5,0,1,0.46,0.313
2025-04-10 11:33:25,11,57,1,1,0,1.14,0.108
2025-04-10 11:38:25,11,29,2,2,1,0.29,0.363
2025-04-10 11:43:25,11,9,4,1,1,0.04,0.436
2025-04-10 11:48:25,11,25,5,1,0,0.1,0.42
2025-04-10 11:53:25,11,93,2,2,0,0.93,0.171
2025-04-10 11:58:25,11,88,1,1,1,1.76,-0.078
2025-04-10 12:03:25,12,104,1,0,1,2.08,-0.174
2025-04-10 12:08:25,12,20,4,0,1,0.1,0.42
2025-04-10 12:13:25,12,12,3,0,0,0.08,0.426
2025-04-10 12:18:25,12,101,2,2,1,1.01,0.147
2025-04-10 12:23:25,12,78,2,1,1,0.78,0.216
2025-04-10 12:28:25,12,117,3,0,0,0.78,0.216
2025-04-10 12:33:25,12,9,2,0,0,0.09,0.423
2025-04-10 12:38:25,12,82,3,2,0,0.55,0.286
2025-04-10 12:43:25,12,67,1,1,0,1.34,0.048
2025-04-10 12:48:25,12,52,4,0,0,0.26,0.372
2025-04-10 12:53:25,12,21,1,0,0,0.42,0.324
2025-04-10 12:58:25,12,91,4,2,0,0.46,0.314
2025-04-10 13:03:25,13,102,2,1,0,1.02,0.144
2025-04-10 13:08:25,13,74,4,2,0,0.37,0.339
2025-04-10 13:13:25,13,27,3,1,0,0.18,0.396
2025-04-10 13:18:25,13,113,5,1,0,0.45,0.314
2025-04-10 13:23:25,13,10,2,1,0,0.1,0.42
2025-04-10 13:28:25,13,92,1,0,0,1.84,-0.102
2025-04-10 13:33:25,13,94,3,1,0,0.63,0.262
2025-04-10 13:38:25,13,74,3,1,0,0.49,0.302
2025-04-10 13:43:25,13,64,4,1,1,0.32,0.354
2025-04-10 13:48:25,13,42,3,1,1,0.28,0.366
2025-04-10 13:53:25,13,43,3,2,0,0.29,0.364
2025-04-10 13:58:25,13,17,2,0,1,0.17,0.399
2025-04-10 14:03:25,14,60,1,2,0,1.2,0.09
2025-04-10 14:08:25,14,109,2,1,1,1.09,0.123
2025-04-10 14:13:25,14,19,3,2,0,0.13,0.412
2025-04-10 14:18:25,14,74,3,2,0,0.49,0.302
2025-04-10 14:23:25,14,19,5,1,1,0.08,0.427
2025-04-10 14:28:25,14,51,1,1,1,1.02,0.144
2025-04-10 14:33:25,14,75,2,1,1,0.75,0.225
2025-04-10 14:38:25,14,109,2,1,0,1.09,0.123
2025-04-10 14:43:25,14,30,2,0,0,0.3,0.36
2025-04-10 14:48:25,14,69,2,0,0,0.69,0.243
2025-04-10 14:53:25,14,6,5,0,0,0.02,0.443
2025-04-10 14:58:25,14,25,4,2,1,0.12,0.412
2025-04-10 15:03:25,15,26,4,1,0,0.13,0.411
2025-04-10 15:08:25,15,34,1,1,1,0.68,0.246
2025-04-10 15:13:25,15,73,3,2,0,0.49,0.304
2025-04-10 15:18:25,15,81,5,1,1,0.32,0.353
2025-04-10 15:23:25,15,70,1,0,0,1.4,0.03
2025-04-10 15:28:25,15,55,3,2,0,0.37,0.34
2025-04-10 15:33:25,15,41,1,1,1,0.82,0.204
2025-04-10 15:38:25,15,43,2,0,0,0.43,0.321
2025-04-10 15:43:25,15,7,4,1,0,0.04,0.44
2025-04-10 15:48:25,15,110,4,2,1,0.55,0.285
2025-04-10 15:53:25,15,98,2,1,0,0.98,0.156
2025-04-10 15:58:25,15,5,5,1,1,0.02,0.444
2025-04-10 16:03:25,16,6,1,1,1,0.12,0.314
2025-04-10 16:08:25,16,107,4,2,0,0.54,0.19
2025-04-10 16:13:25,16,26,2,1,0,0.26,0.272
2025-04-10 16:18:25,16,5,1,0,0,0.1,0.32
2025-04-10 16:23:25,16,104,4,0,1,0.52,0.194
2025-04-10 16:28:25,16,13,1,1,1,0.26,0.272
2025-04-10 16:33:25,16,80,2,2,0,0.8,0.11
2025-04-10 16:38:25,16,77,3,1,0,0.51,0.196
2025-04-10 16:43:25,16,11,5,0,0,0.04,0.337
2025-04-10 16:48:25,16,41,3,1,0,0.27,0.268
2025-04-10 16:53:25,16,85,2,1,1,0.85,0.095
2025-04-10 16:58:25,16,76,5,0,0,0.3,0.259
2025-04-10 17:03:25,17,70,4,1,0,0.35,0.245
2025-04-10 17:08:25,17,78,4,0,1,0.39,0.233
2025-04-10 17:13:25,17,81,1,0,1,1.62,-0.136
2025-04-10 17:18:25,17,92,2,0,1,0.92,0.074
2025-04-10 17:23:25,17,87,1,2,0,1.74,-0.172
2025-04-10 17:28:25,17,107,5,1,0,0.43,0.222
2025-04-10 17:33:25,17,46,5,0,1,0.18,0.295
2025-04-10 17:38:25,17,115,3,0,0,0.77,0.12
2025-04-10 17:43:25,17,109,2,1,1,1.09,0.023
2025-04-10 17:48:25,17,45,4,0,0,0.23,0.282
2025-04-10 17:53:25,17,109,2,2,0,1.09,0.023
2025-04-10 17:58:25,17,64,5,0,0,0.26,0.273
2025-04-10 18:03:25,18,55,4,1,0,0.28,0.268
2025-04-10 18:08:25,18,35,2,0,1,0.35,0.245
2025-04-10 18:13:25,18,97,2,1,1,0.97,0.059
2025-04-10 18:18:25,18,40,5,2,1,0.16,0.302
2025-04-10 18:23:25,18,30,4,0,1,0.15,0.305
2025-04-10 18:28:25,18,72,4,2,1,0.36,0.242
2025-04-10 18:33:25,18,106,2,0,0,1.06,0.032
2025-04-10 18:38:25,18,86,2,1,0,0.86,0.092
2025-04-10 18:43:25,18,86,1,2,0,1.72,-0.166
2025-04-10 18:48:25,18,69,4,0,1,0.34,0.246
2025-04-10 18:53:25,18,14,1,1,1,0.28,0.266
2025-04-10 18:58:25,18,114,1,1,0,2.28,-0.334
2025-04-10 19:03:25,19,65,2,1,1,0.65,0.155
2025-04-10 19:08:25,19,69,5,0,0,0.28,0.267
